Nivel_Radiacao;Temperatura_Reator;Pressao_Reator;Eficiência_Operacional;Falhas_Detectadas;Custo_Manutencao;Potencia_Gerada;Ano_Inspecao;Mes_Inspecao;Status_Operacional_Desativada;Status_Operacional_Em Manutenção;Status_Operacional_Operando;Status_Operacional_Parcialmente Operando;Nome_Planta_Angra 1;Nome_Planta_Angra 2;Nome_Planta_Central Nuclear Santa;Nome_Planta_NucleoForte;Nome_Planta_Reator Atlântico;Localizacao_BA - Brasil;Localizacao_MG - Brasil;Localizacao_RJ - Brasil;Localizacao_SC - Brasil;Localizacao_SP - Brasil;Data_Inspecao;PlantaID
0.6356995932591719;1.1526207292228077;0.0758747258936062;0.5004546670665682;-1.3901044132024143;0.49789726793983696;0.08849232951460353;-1.0421845197413473;-1.0468669570903637;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;2023-03-11
-0.2579504559583771;1.3586878071494874;2.292194856609172;-1.026765001511562;-1.3901044132024143;-1.1471096841587292;1.3649775441791843;-1.0421845197413473;0.12157654655421878;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;;2023-07-20
1.059694142158009;0.050929613795138655;1.1754095183230542;-1.4193439551187264;-1.3901044132024143;1.2234902547033968;-0.6032968026001356;0.7070342109421928;-1.631088708912655;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;2024-01-26
-1.3733822692153181;0.9177791000264671;1.3831660923359852;1.3165879291109648;1.275177458878294;0.3443430754639882;-0.5684516013984228;0.7070342109421928;-0.46264520526807246;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;2024-05-26
0.62917660019919;-1.2065053733028508;-0.24138531312253095;0.9899999488374233;0.20906471004601068;0.5620868745799558;-0.9354450966238019;-1.0421845197413473;-0.46264520526807246;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;2023-05-31
0.5835156487793153;1.4921088206599356;0.2772560981768984;-1.5998090658678177;-0.32399166437013094;-0.4723279773946886;-0.3149447706373377;-1.0421845197413473;0.9979091742876556;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;;2023-10-14
-0.5580081367175543;0.8945530048312245;-0.9377823491189445;0.012929517132455612;0.7421210844621523;-0.08185218751511628;-0.9354450966238019;-1.0421845197413473;0.4136874224653644;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;;2023-08-21
1.4054127743370612;0.6351949418176837;-0.21513448247107744;-0.7203783396054558;0.7421210844621523;-0.38375422860175257;-0.08317623053420191;0.7070342109421928;-0.46264520526807246;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;;2024-05-05
1.2749529131374189;-1.145343322622046;-0.5518951385425798;-0.12511282504502064;0.20906471004601068;-0.15553183866876372;0.08113967238029715;-1.0421845197413473;-0.17053432935692683;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;;2023-06-18
1.268429920077437;-0.3241718236080276;0.001247364470188327;-0.42947935511438307;-1.3901044132024143;-0.46231070818596365;-0.30343626381842337;0.7070342109421928;-1.3389778330015092;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;;2024-02-14
-0.6232380673173755;-1.3457329106121103;-1.807434867414951;-1.1392190070902861;0.20906471004601068;-0.24634629241628284;1.3035988411449748;0.7070342109421928;1.2900200501988013;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;;2024-11-17
-1.2103074427157656;0.5217741769475825;1.0464054362644832;-1.193089189403448;-0.8570480387862726;-0.9010275576759743;0.6162852394598134;-1.0421845197413473;0.12157654655421878;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;;2023-07-06
-0.016599712739039235;1.4819151455464679;-0.6313976542298383;-0.028146496881330023;0.20906471004601068;3.2213093825184678;1.7204625325856493;-1.0421845197413473;-0.17053432935692683;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;2023-06-17
-0.4275482755179122;-1.0946330147790997;-1.1301634366074533;-1.0308052651850486;0.20906471004601068;-0.02540619358568932;-0.46423567853825415;0.7070342109421928;1.5821309261099468;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;;2024-12-28
0.4400098014597087;-0.5837879543459604;0.31738236788697743;-1.6509857390653209;-0.8570480387862726;0.9430067168590998;-0.6211989243184467;0.7070342109421928;1.5821309261099468;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;;2024-12-12
1.4510737257569362;-0.7741129010847532;0.08224992762324441;-0.10693163851432888;-1.3901044132024143;-1.4726709334422883;-0.6384616845468183;-1.0421845197413473;-0.7547560811792181;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;2023-04-30
-0.003553726619075001;-0.9813412837711946;-1.0690365023762116;0.012256139853541705;-0.8570480387862726;0.3710997287451876;-0.004854448016590521;0.7070342109421928;1.5821309261099468;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;2024-12-31
-1.1320315259959803;-1.0381161831373429;0.13025144652875925;-0.7069107940271653;0.20906471004601068;-0.8572020048878028;-0.18387566519970225;-1.0421845197413473;0.9979091742876556;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;;2023-10-24
-1.1320315259959803;0.3115780154306377;-0.5353946164188091;1.365071093192811;0.7421210844621523;-0.41631035353010865;-0.34627348364438226;0.7070342109421928;0.70579829837651;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;2024-09-03
-1.118985539876016;-0.9428891928368485;-0.45439205326575255;0.5664456404001903;-0.8570480387862726;0.799206181244378;0.4976836830760018;0.7070342109421928;0.12157654655421878;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;;
0.7270214960989215;3.1710974355515757;0.32563262894886275;-0.3042311812362825;0.20906471004601068;-1.4462437955955865;0.3250560807922869;-1.0421845197413473;0.4136874224653644;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;2023-08-07
0.3291189194400128;0.4927415579535294;0.5243889181670098;-0.39311698205299955;-0.32399166437013094;1.0966927155087476;-0.9354450966238019;-1.0421845197413473;0.4136874224653644;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;;2023-08-08
0.3421649055599771;0.19802821669834084;0.8513992657108294;-1.5156369060035026;0.20906471004601068;-1.592614551599389;0.6105309860503563;-1.0421845197413473;1.5821309261099468;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;;2023-12-13
-1.0407096231562307;-0.9467602087027224;-0.44239167353937414;-1.4126101823295811;-0.8570480387862726;-0.2128016211844343;-0.4882117344109923;-1.0421845197413473;-0.7547560811792181;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;2023-04-11
-1.3668592761553362;1.4357210228803745;0.9114011643427231;-1.2671606900840449;1.275177458878294;-0.24021730533462893;0.6978038294271234;-1.0421845197413473;-1.0468669570903637;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;;2023-03-07
-0.5253931714176439;-0.9107597611500962;0.5450145708217231;0.8048211971359305;-1.3901044132024143;-0.7151149495324681;2.26711660648408;0.7070342109421928;-1.0468669570903637;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;2024-03-05
0.8052974128187069;1.007070532665955;-0.8732803080896591;-1.313623722329147;-0.8570480387862726;1.457116697762145;0.5430783488617195;-1.0421845197413473;-1.0468669570903637;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;2023-03-16
-1.125508532935998;1.24423477138182;1.5995479392772514;-0.3729156636855632;-0.8570480387862726;-0.6387991749028404;-0.9354450966238019;0.7070342109421928;-0.46264520526807246;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;;2024-05-22
-0.2057665114785205;-1.0036641419310663;-0.793402780535951;1.6391356457110198;-0.32399166437013094;-1.3163488113166604;-0.8091712023607142;0.7070342109421928;0.9979091742876556;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;;2024-10-02
-0.6754220117972324;-0.017651883961924582;0.49626302818330975;-1.2139638850497978;1.275177458878294;0.855355611282757;1.2144079132983887;0.7070342109421928;0.12157654655421878;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;2024-07-25
-0.708036977097143;-0.7534674831334262;-1.7579333010436389;-1.5264109424661347;1.275177458878294;-1.3761229111345121;0.03350724137979055;0.7070342109421928;1.2900200501988013;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;;2024-11-02
0.3225959263800306;-1.5012187145580391;-1.1537891841937613;-1.6213571387930823;0.20906471004601068;-1.2173623747936024;-0.0975618640578448;-1.0421845197413473;-0.7547560811792181;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;2023-04-13
1.1510160449977591;-0.6264981627327675;-0.3306381373374723;1.1771988323756597;0.20906471004601068;0.6043966563694386;-0.9354450966238019;-1.0421845197413473;0.12157654655421878;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;;2023-07-01
-1.4320892067551574;-1.312958309614379;0.041748646046716374;-1.5439187517179127;0.20906471004601068;1.43912515503858;-0.6061739293048642;0.7070342109421928;-0.46264520526807246;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;;2024-05-13
0.9618492462582777;0.3011262725927785;-0.9126565540668391;0.07690035862933513;-1.3901044132024143;0.12791733808601102;1.3729695628034302;-1.0421845197413473;1.2900200501988013;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;;2023-11-08
1.5163036563567571;-1.2421187192688896;-0.4375165192755329;-1.3546997363429325;0.20906471004601068;-0.5190532660064381;-0.6921680497017518;0.7070342109421928;-0.7547560811792181;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;;2024-04-21
0.8052974128187069;-0.4713994603734262;0.371759088522131;-0.9681811782459984;0.20906471004601068;-0.5662398762264845;-0.9354450966238019;2.456252941625733;-1.631088708912655;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;;2025-01-10
0.3813028639198698;-1.235537992296904;0.057874156304038006;-1.215310639607627;0.7421210844621523;-1.4224527812248648;-0.09788154480281469;0.7070342109421928;0.70579829837651;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;;2024-09-15
-1.477750158175032;0.9385535518399897;0.1332515414603544;-0.007271801234979773;1.275177458878294;0.11651610405239639;-0.71614410557449;0.7070342109421928;-0.17053432935692683;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;;2024-06-25
0.0355842317408177;0.9634570872437775;0.9492773628541056;0.010236008016798071;-0.32399166437013094;-0.8297863207376084;0.3378433105910806;-1.0421845197413473;-0.17053432935692683;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;;2023-06-11
-1.125508532935998;-1.3106357000948547;-0.6943996477933267;-1.062453997294031;-0.8570480387862726;1.0701337714882468;0.959942040302394;0.7070342109421928;1.2900200501988013;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;;2024-11-30
0.5509006834794046;0.6917117734594403;-0.3580140035882739;-0.8510135317148719;-0.32399166437013094;1.0738902474415186;1.0062957483230213;0.7070342109421928;0.12157654655421878;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;;
1.2162459755975799;0.08834943383191794;0.3466332934700255;0.489680630603936;-0.8570480387862726;0.7775899687413399;-0.5553446908546592;0.7070342109421928;-0.17053432935692683;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;2024-06-04
0.7857284336387604;-0.5275291904285951;0.6301422645057224;1.2041339235322408;1.275177458878294;1.241481797426962;-0.9354450966238019;0.7070342109421928;-1.0468669570903637;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;2024-03-07
0.7270214960989215;-0.34855922356303204;0.12387624479912104;-1.1331586115800558;-0.32399166437013094;-0.029129717995511388;-0.21648310118662628;0.7070342109421928;-0.46264520526807246;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;;2024-05-22
-0.4471172546978585;-0.18442815084998543;0.947402303521859;0.7583581648908289;0.20906471004601068;-0.27363017039267834;0.26143961254328824;-1.0421845197413473;0.9979091742876556;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;;2023-10-21
3.244896817252017;0.04718763179146043;-0.9272820168583631;-0.030840005996987562;1.275177458878294;0.8654387835783816;-0.46647344375304306;0.7070342109421928;0.12157654655421878;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;;2024-07-14
0.7857284336387604;-0.39372107533155914;0.35413353079901183;-1.0577403563416294;-1.3901044132024143;-0.6959371512447119;-0.5447952262706544;-1.0421845197413473;1.5821309261099468;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;;2023-12-22
1.561964607776632;-0.38985005946568524;1.0629059583882539;-0.8994966957967178;0.20906471004601068;1.1627935116689516;-0.5940260609960102;-1.0421845197413473;-0.17053432935692683;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;;2023-06-18
-0.9363417341965169;-0.3095909971799032;-0.1487573821095454;-1.6860013575688761;0.7421210844621523;0.08613478099172446;-0.012846466640836583;-1.0421845197413473;1.2900200501988013;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;2023-11-05
0.7074525169189754;-0.6583695266951277;-0.06850484268938783;-0.9601006508990243;1.275177458878294;-0.11954875322163364;1.0890930612702103;-1.0421845197413473;1.5821309261099468;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;;2023-12-31
0.3813028639198698;0.8822947879226244;-1.0750366922394012;1.6391356457110198;-1.3901044132024143;-1.4551407123270197;-0.9354450966238019;2.456252941625733;-1.631088708912655;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;;2025-01-16
-1.2624913871956223;1.0313288987587639;0.18725325022905845;0.9590245940073558;1.275177458878294;0.8372322623853928;-0.9354450966238019;0.7070342109421928;-1.3389778330015092;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;;2024-02-22
0.9357572740183493;0.3862886216420013;0.840523921583799;-0.8543804181094448;-1.3901044132024143;1.1445383565977887;-0.9354450966238019;0.7070342109421928;-0.17053432935692683;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;;2024-06-23
-0.9232957480765527;0.3328686026929437;1.271037544267635;1.4398159711523226;1.275177458878294;-0.7141923063158752;1.814448671606783;0.7070342109421928;-0.17053432935692683;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;;2024-06-21
0.6356995932591719;1.438688801710878;2.37207238416288;-1.1163241796071928;-0.8570480387862726;-0.8619470271445673;-0.8593610793209795;-1.0421845197413473;-1.0468669570903637;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;;2023-03-16
-1.2624913871956223;-1.2072795764760256;-0.5687706725328;1.1933598870696078;0.20906471004601068;-1.584640278084549;2.5730510794202193;0.7070342109421928;0.4136874224653644;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;2024-08-06
-1.1124625468160338;-1.0112771398006182;-1.5985532578026718;-0.22140577592979638;-0.8570480387862726;-0.028009365518220055;-0.9354450966238019;0.7070342109421928;-1.0468669570903637;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;;2024-03-09
0.7987744197587247;-0.4610767513977627;-0.46414236179343543;0.016296403527028974;0.7421210844621523;0.12205196335195509;-0.3456341221544426;-1.0421845197413473;0.4136874224653644;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;;2023-08-26
1.5489186216566675;-1.2248281817346536;-1.6199289341902838;-0.5607879245027145;-0.32399166437013094;-0.9530909963265839;-0.563976070968845;0.7070342109421928;-0.7547560811792181;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;;2024-04-04
1.2814759061974008;-1.1809566685880843;-0.8511546079691482;0.545570944753841;-1.3901044132024143;-0.6670715991827284;-0.9354450966238019;-1.0421845197413473;-1.3389778330015092;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;;2023-02-20
-0.02964569885900347;-0.9129533368074249;-1.156789279125356;-1.3062165722610872;0.20906471004601068;0.15763963027768813;0.5267746308682576;0.7070342109421928;-1.631088708912655;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;;2024-01-17
1.4184587604570251;-1.5172189134703173;-0.9730334645651819;-1.4927420785204089;-0.8570480387862726;-1.351211544286499;-0.9354450966238019;0.7070342109421928;-0.46264520526807246;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;2024-05-12
-0.9820026856163916;-0.3863661451863991;-1.2539173525357337;-0.28470324014776105;-0.8570480387862726;-0.22519140152154157;-0.8305898122736936;0.7070342109421928;-0.7547560811792181;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;2024-04-03
0.4726247667596191;-1.1496014400745067;0.13700166012484752;-0.5096112513052107;-0.8570480387862726;-0.02540619358568932;-0.011248062915987348;0.7070342109421928;0.9979091742876556;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;;2024-10-08
-1.295106352495533;-0.8068875020824845;0.006872542466928555;1.6391356457110198;1.275177458878294;3.2213093825184678;-0.9354450966238019;-1.0421845197413473;1.5821309261099468;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;2023-12-28
0.0551532109207642;-0.4172052382511931;-0.18963367555252297;-0.9877091193345194;1.275177458878294;-1.5835858286941566;0.9187032242012845;-1.0421845197413473;0.9979091742876556;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;;2023-10-17
0.20518205130035275;0.5757103313454235;0.9189014016717094;-1.6361714389292015;-1.3901044132024143;0.5467973584192705;0.7937080529180761;-1.0421845197413473;0.4136874224653644;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;;2023-08-13
0.3356419124999948;-0.341204293417872;-0.11425629039620658;-1.4254043506289569;0.7421210844621523;0.21062571214489098;0.10223860154830676;0.7070342109421928;-0.7547560811792181;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;2024-04-25
-0.35579535185810907;-0.7161766969588426;-0.49564335857517966;0.7482575057071107;0.7421210844621523;-0.4897263923361581;-0.4322676040412699;0.7070342109421928;1.5821309261099468;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;;2024-12-17
1.0140331907381348;-0.7279187784186599;-1.3724211023337232;-1.3735543001525392;-0.8570480387862726;-0.41525590413971636;-0.9354450966238019;0.7070342109421928;-0.17053432935692683;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;;2024-06-03
1.2619069270174548;-0.18004099953532812;0.056374108838240435;-1.2038632258660802;-0.32399166437013094;-0.41927599244058633;-0.28585382284508204;0.7070342109421928;-0.17053432935692683;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;;2024-06-02
0.4269638153397444;-0.3521721717045146;-1.4590488434835194;1.6391356457110198;-0.8570480387862726;-0.5479847211553213;0.8554064366972557;-1.0421845197413473;-0.17053432935692683;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;;2023-06-22
